index,channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,channel10,channel11,channel12,channel13,channel14,channel15
408,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
409,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
410,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
411,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
412,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
413,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
414,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
415,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
417,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
418,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
419,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
420,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
421,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1
422,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
423,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
426,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
427,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
428,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
429,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
430,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
431,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
432,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
433,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
434,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
435,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
436,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
437,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
438,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
439,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
441,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1
442,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
443,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1
444,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1
445,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
446,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1
447,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0
448,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
449,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
450,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
451,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1
452,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
453,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1
454,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1
455,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1
456,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1
457,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1
458,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
459,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1
460,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
461,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1
462,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
463,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
464,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1
465,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
466,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1
467,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
468,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
469,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1
470,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1
471,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
472,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
473,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1
474,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
475,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1
476,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
478,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1
479,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
480,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
481,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
482,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0
483,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
484,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0
485,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
486,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
487,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
488,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
489,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1
490,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
491,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1
492,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
493,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0
494,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
495,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
496,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
497,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1
498,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
499,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
500,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
501,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1
502,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
503,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1
504,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1
505,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
506,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
507,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1
508,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
509,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
510,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
511,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
512,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
513,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1
514,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
515,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
516,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
517,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
518,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0
519,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1
520,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
521,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
522,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
523,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
524,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
525,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
526,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
527,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
528,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1
529,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1
530,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
531,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
532,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
533,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
534,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
535,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
536,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0
537,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1
538,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
539,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
540,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
541,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1
542,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0
543,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1
544,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1
545,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
546,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
547,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1
548,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
549,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
550,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
551,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1
552,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
553,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1
554,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
555,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1
556,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1
557,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
558,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
559,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
560,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
561,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0
562,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
563,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
564,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1
565,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0
566,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
567,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
568,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
569,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
570,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
571,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1
572,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
573,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
574,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1
575,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
576,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
577,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1
578,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0
579,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1
580,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0
581,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0
582,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
583,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
584,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1
585,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
586,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1
587,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0
588,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1
589,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
590,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0
591,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0
592,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
593,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1
594,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1
595,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0
596,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1
597,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
599,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0
600,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
601,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
602,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
603,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
604,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1
605,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
606,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
607,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1
608,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1
609,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
610,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1
611,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1
612,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1
613,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0
614,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
615,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
616,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
617,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1
618,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1
619,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1
620,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
621,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
622,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
623,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
624,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
625,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1
626,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1
627,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
628,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
629,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
630,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
631,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
632,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
633,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
634,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
635,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
636,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
637,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
638,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
639,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
640,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
641,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
642,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
643,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
644,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
645,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
646,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
647,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
649,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
650,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
651,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1
652,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
653,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
654,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
655,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1
656,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
657,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
658,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
659,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
660,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
661,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
662,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
663,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
664,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
665,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1
666,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1
667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
668,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
669,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
670,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
671,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1
672,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
673,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1
674,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
675,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0
676,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
677,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
678,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
679,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
680,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
681,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0
682,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
683,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
684,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
685,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
686,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
687,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
688,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
689,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0
690,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
691,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
692,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
693,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1
694,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
695,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
696,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1
697,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
698,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
699,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
700,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
701,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1
702,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1
703,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1
704,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0
705,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1
706,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
707,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1
708,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1
709,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
710,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
711,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1
712,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
713,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
714,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
715,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
716,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
717,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1
718,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0
719,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0
720,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
721,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
722,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
723,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1
724,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1
725,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1
726,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0
727,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
729,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
730,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
731,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1
732,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
733,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1
734,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1
735,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1
736,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1
737,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
738,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
739,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1
740,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
741,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
742,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1
743,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
744,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
745,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1
746,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
747,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1
748,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
749,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0
750,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
751,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1
752,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1
753,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
754,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0
755,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
756,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0
757,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
758,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
759,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1
760,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
761,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
762,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1
763,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1
764,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
765,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1
766,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1
767,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
768,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
769,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0
770,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0
771,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
772,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0
773,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1
774,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1
775,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0
776,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
777,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
778,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
779,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
780,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
781,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1
782,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
783,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
784,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1
785,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
786,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1
787,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
788,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1
789,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1
790,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
791,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
792,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
793,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
794,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1
795,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1
796,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1
797,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
798,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1
799,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
800,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
801,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1
802,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
803,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1
804,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0
805,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0
806,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
807,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
808,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1
809,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1
810,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
811,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1
812,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
813,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
814,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1
815,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1
816,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
